Source	ItemID	kText	cText
desc	$4336	파사즈	巴薩斯
desc	$4337	파즈	小巴薩斯
desc	$4338	저주받은 단테스의 검	受詛咒的真•冥皇執行劍
desc	$4339	영혼의 눈물	靈魂之淚
desc	$4340	이리스	伊莉絲
desc	$4341	이리스의 목걸이	伊莉絲項鍊
desc	$4342	이리스의 반지	伊莉絲戒指
desc	$4343	이리스의 가방	伊莉絲的袋子
desc	$4344	다크엘프 영혼의 결정체	黑暗妖精的靈魂水晶
desc	$4345	로빈우드의 반지	羅賓伍得之戒
desc	$4346	사엘	莎爾
desc	$4347	저주받은 무녀 사엘	受詛咒的巫女莎爾
desc	$4348	달빛의 정기	月光之氣息
desc	$4349	축복받은 유니콘의 뿔	受祝福的獨角獸之角
desc	$4350	달의 장궁	熾炎天使弓
desc	$4351	에바의 단검	伊娃短劍
desc	$4352	라스타바드 보급품 자루	拉斯塔巴德補給袋
desc	$4353	이리스의 명령서:영혼의 안식 	伊莉絲的命令書：靈魂之安息
desc	$4354	저주받은 검은 귀걸이	受詛咒的黑色耳環
desc	$4355	dummy	dummy
desc	$4356	dummy	dummy
desc	$4357	사엘의 반지	莎爾之戒
desc	$4358	축복받은 에바의 단검	受祝福的伊娃短劍
desc	$4359	하이네의 악령	海音的惡靈
desc	$4360	카푸	卡普
desc	$4361	거대 웜	巨大蜈蚣
desc	$4362	오크의 보물 자루	妖魔寶物袋
desc	$4363	바베큐	烤肉
desc	$4364	블루디카의 보좌관	布魯迪卡的 輔佐官
desc	$4365	헬바인의 전령	海露拜的戰領
desc	$4366	로노	洛諾
desc	$4367	보좌관의 증표	輔佐官之証
desc	$4368	조사기록장	調查記錄本
desc	$4369	로노의 편지	洛諾之信
desc	$4370	보좌관의 추천서	輔佐官的推薦書
desc	$4371	어둠의 동맹문장 조각	黑暗之 同盟文章 碎片
desc	$4372	어둠의 동맹문장	黑暗之 同盟文章
desc	$4373	영웅의 망토	英雄之 披肩
desc	$4374	미완성 동맹문장	未完成 同盟文章
desc	$4375	기르타스의 검	吉爾塔斯之劍
desc	$4376	기르타스의 지팡이	吉爾塔斯魔杖
desc	$4377	진명황의 장갑	真•冥皇護手
desc	$4378	진명황의 갑옷	真•冥皇鎧甲
desc	$4379	진명황의 부츠	真•冥皇鋼靴
desc	$4380	진명황의 투구	真•冥皇面甲
desc	$4381	진명황의 망토	真•冥皇披風
desc	$4382	근위대장 샤이블릿	拉斯塔巴德近衛隊隊長
desc	$4383	라스타바드 근위대	拉斯塔巴德近衛隊
desc	$4384	연옥의 크로우	煉獄鋼爪
desc	$4385	해신의 삼지창	海神三叉戟
desc	$4386	위엄의 상징	威嚴權杖
desc	$4387	진홍의 크로스보우	深紅之弩
desc	$4388	선명의 머리띠	華麗頭飾
desc	$4389	고통의 목걸이	苦痛項鍊
desc	$4390	고뇌의 목걸이	厄運項鍊
desc	$4391	기척 제거제	去味劑
desc	$4392	증오의 비늘	恨之鱗
desc	$4393	항해일지 1장	航海日誌第1頁
desc	$4394	항해일지 2장	航海日誌第2頁
desc	$4395	항해일지 3장	航海日誌第3頁
desc	$4396	항해일지 4장	航海日誌第4頁
desc	$4397	항해일지 5장	航海日誌第5頁
desc	$4398	항해일지 6장	航海日誌第6頁
desc	$4399	항해일지 7장	航海日誌第7頁
desc	$4400	항해일지 8장	航海日誌第8頁
desc	$4401	항해일지 9장	航海日誌第9頁
desc	$4402	항해일지 10장	航海日誌第10頁
desc	$4403	미완성 항해일지	不完整的航海日誌
desc	$4404	완성된 항해일지	完整的航海日誌
desc	$4405	풀	膠水
desc	$4406	풀이 발려진 항해일지 1장	塗著膠水的航海日誌第1頁
desc	$4407	풀이 발려진 항해일지 2장	塗著膠水的航海日誌第2頁
desc	$4408	풀이 발려진 항해일지 3장	塗著膠水的航海日誌第3頁
desc	$4409	풀이 발려진 항해일지 4장	塗著膠水的航海日誌第4頁
desc	$4410	풀이 발려진 항해일지 5장	塗著膠水的航海日誌第5頁
desc	$4411	풀이 발려진 항해일지 6장	塗著膠水的航海日誌第6頁
desc	$4412	풀이 발려진 항해일지 7장	塗著膠水的航海日誌第7頁
desc	$4413	풀이 발려진 항해일지 8장	塗著膠水的航海日誌第8頁
desc	$4414	풀이 발려진 항해일지 9장	塗著膠水的航海日誌第9頁
desc	$4415	풀이 발려진 항해일지 10장	塗著膠水的航海日誌第10頁
desc	$4416	발록의 가면	炎魔的頭
desc	$4417	발록의 날개	炎魔的翅膀
desc	$4418	발록의 손톱	炎魔之指
desc	$4419	발록의 살점	炎魔之肉
desc	$4420	발록의 숨결	炎魔的心臟
desc	$4421	발록의 허파	炎魔之肺
desc	$4422	발록의 이빨	炎魔之牙
desc	$4423	발록의 양손검	炎魔雙手劍
desc	$4424	발록의 뿔	炎魔的角
desc	$4425	시버인의 꼬리 : 공기	風之守護者的尾巴
desc	$4426	시버인의 꼬리 : 물	水之守護者的尾巴
desc	$4427	시버인의 꼬리 : 불	火之守護者的尾巴
desc	$4428	시버인의 꼬리 : 흙	土之守護者的尾巴
desc	$4429	시버인의 창	守護者之矛
desc	$4430	시버인의 방패	守護者之盾
desc	$4431	시버인의 앞니	守護者之牙
desc	$4432	시버인의 가죽 : 공기	風之守護者的皮
desc	$4433	시버인의 가죽 : 물	水之守護者的皮
desc	$4434	시버인의 가죽 : 불	火之守護者的皮
desc	$4435	시버인의 가죽 : 흙	土之守護者的皮
desc	$4436	모래	沙
desc	$4437	피묻은 모래	染血的沙
desc	$4438	파사즈의 날개	巴薩斯的翅膀
desc	$4439	파사즈의 탄력있는 근육	巴薩斯的氣息
desc	$4440	앙가스의 꼬리	安加斯的尾巴
desc	$4441	앙가스의 이빨	安加斯之牙
desc	$4442	앙가스의 철퇴	安加斯的釘錘
desc	$4443	디고의 피	狄高的血
desc	$4444	디고의 지느러미	狄高的鰭
desc	$4445	노예의 목걸이	奴隸項鍊
desc	$4446	약속의 목걸이	約定項鍊
desc	$4447	해방의 목걸이	解放項鍊
desc	$4448	사냥개의 목걸이	獵犬項鍊
desc	$4449	마족의 목걸이	魔族項鍊
desc	$4450	용사의 목걸이	勇士項鍊
desc	$4451	장군의 목걸이	將軍項鍊
desc	$4452	대장군의 목걸이	大將軍項鍊
desc	$4453	권능의 서클렛	權能的王冠
desc	$4454	썩어가는 항해사	航海士的靈魂
desc	$4455	항해사의 주머니	航海士的袋子
desc	$4456	영혼의 귀걸이	靈魂耳環
desc	$4457	지혜의 귀걸이	智慧耳環
desc	$4458	진실의 귀걸이	真實耳環
desc	$4459	지배의 귀걸이	支配耳環
desc	$4460	분노의 귀걸이	憤怒耳環
desc	$4461	용맹의 귀걸이	勇猛耳環
desc	$4462	불사의 귀걸이	不死耳環
desc	$4463	열정의 귀걸이	熱情耳環
desc	$4464	명예의 귀걸이	名譽耳環
desc	$4465	부제사장 카산드라	副神官•卡山德拉
desc	$4466	금광석	金礦石
desc	$4467	정제된 금괴	頂制的金塊
desc	$4468	금판	金板
desc	$4469	이리스의 추천서	伊莉絲的推薦函
desc	$4470	이리스의 명령서:동맹의 의지	伊莉絲的命令書：同盟之意志
desc	$4471	지질 탐사원	探查員
desc	$4472	탐사원 조수	探查員的助手
desc	$4473	스크와루	斯克哇魯
desc	$4474	어둠의 비늘	暗之鱗
desc	$4475	열화의 비늘	火之鱗
desc	$4476	배덕의 비늘	叛之鱗
desc	$4477	페리타	裴利塔
desc	$4478	정화의 물약	淨化藥水
desc	$4479	검은 귀걸이	黑色耳環
desc	$4480	dummy	dummy
desc	$4481	불사의 귀걸이	不死耳環
desc	$4482	신비한 물약:1단계	一階神秘藥水
desc	$4483	신비한 물약:2단계	二階神秘藥水
desc	$4484	신비한 물약:3단계	三階神秘藥水
desc	$4485	신비한 물약:4단계	四階神秘藥水
desc	$4486	1단계 불의 저항 물약	一階火之抵抗藥水
desc	$4487	2단계 불의 저항 물약	二階火之抵抗藥水
desc	$4488	3단계 불의 저항 물약	三階火之抵抗藥水
desc	$4489	4단계 불의 저항 물약	四階火之抵抗藥水
desc	$4490	1단계 물의 저항 물약	一階水之抵抗藥水
desc	$4491	2단계 물의 저항 물약	二階水之抵抗藥水
desc	$4492	3단계 물의 저항 물약	三階水之抵抗藥水
desc	$4493	4단계 물의 저항 물약	四階水之抵抗藥水
desc	$4494	1단계 땅의 저항 물약	一階土之抵抗藥水
desc	$4495	2단계 땅의 저항 물약	二階土之抵抗藥水
desc	$4496	3단계 땅의 저항 물약	三階土之抵抗藥水
desc	$4497	4단계 땅의 저항 물약	四階土之抵抗藥水
desc	$4498	1단계 바람의 저항 물약	一階風之抵抗藥水
desc	$4499	2단계 바람의 저항 물약	二階風之抵抗藥水
desc	$4500	3단계 바람의 저항 물약	三階風之抵抗藥水
desc	$4501	4단계 바람의 저항 물약	四階風之抵抗藥水
desc	$4502	신비한 검은 귀걸이	神秘的黑色耳環
desc	$4503	신비한 마법사의 귀걸이	神秘的法師耳環
desc	$4504	신비한 회색 마법사의 귀걸이	神秘的灰色法師耳環
desc	$4505	신비한 백색 마법사의 귀걸이	神秘的白色法師耳環
desc	$4506	관용의 귀걸이	寬容耳環
desc	$4507	신비한 투사의 귀걸이	神秘的鬥士耳環
desc	$4508	신비한 회색 투사의 귀걸이	神秘的灰色鬥士耳環
desc	$4509	신비한 백색 투사의 귀걸이	神秘的白色鬥士耳環
desc	$4510	신비한 검은 귀걸이	神秘的黑色耳環
desc	$4511	신비한 기사의 귀걸이	神秘的騎士耳環
desc	$4512	신비한 회색 기사의 귀걸이	神秘的灰色騎士耳環
desc	$4513	신비한 백색 기사의 귀걸이	神秘的白色騎士耳環
desc	$4514	마법사의 귀걸이	法師耳環
desc	$4515	회색 마법사의 귀걸이	灰色法師耳環
desc	$4516	백색 마법사의 귀걸이	白色法師耳環
desc	$4517	투사의 귀걸이	鬥士耳環
desc	$4518	회색 투사의 귀걸이	灰色鬥士耳環
desc	$4519	백색 투사의 귀걸이	白色鬥士耳環
desc	$4520	기사의 귀걸이	騎士耳環
desc	$4521	회색 기사의 귀걸이	灰色騎士耳環
desc	$4522	백색 기사의 귀걸이	白色騎士耳環
desc	$4523	가공된 루비:1단계	精工的紅寶石
desc	$4524	가공된 루비:2단계	精工的品質紅寶石
desc	$4525	가공된 루비:3단계	精工的高品質紅寶石
desc	$4526	가공된 루비:4단계	精工的極品紅寶石
desc	$4527	가공된 사파이어:1단계	精工的藍寶石
desc	$4528	가공된 사파이어:2단계	精工的品質藍寶石
desc	$4529	가공된 사파이어:3단계	精工的高品質藍寶石
desc	$4530	가공된 사파이어:4단계	精工的極品藍寶石
desc	$4531	가공된 에메랄드:1단계	精工的綠寶石
desc	$4532	가공된 에메랄드:2단계	精工的品質綠寶石
desc	$4533	가공된 에메랄드:3단계	精工的高品質綠寶石
desc	$4534	가공된 에메랄드:4단계	精工的極品綠寶石
desc	$4535	가공된 화령의 다이아몬드:1단계	精工的火之鑽
desc	$4536	가공된 화령의 다이아몬드:2단계	精工的品質火之鑽
desc	$4537	가공된 화령의 다이아몬드:3단계	精工的高品質火之鑽
desc	$4538	가공된 화령의 다이아몬드:4단계	精工的極品火之鑽
desc	$4539	남작의 화령 반지	火靈戒指(男爵)
desc	$4540	백작의 화령 반지	火靈戒指(伯爵)
desc	$4541	공작의 화령 반지	火靈戒指(公爵)
desc	$4542	군왕의 화령 반지	火靈戒指(君主)
desc	$4543	세공된 영웅의 화령 반지	精緻的火靈戒指(英雄)
desc	$4544	세공된 남작의 화령 반지	精緻的火靈戒指(男爵)
desc	$4545	세공된 백작의 화령 반지	精緻的火靈戒指(伯爵)
desc	$4546	세공된 공작의 화령 반지	精緻的火靈戒指(公爵)
desc	$4547	남작의 수령 반지	水靈戒指(男爵)
desc	$4548	백작의 수령 반지	水靈戒指(伯爵)
desc	$4549	공작의 수령 반지	水靈戒指(公爵)
desc	$4550	군왕의 수령 반지	水靈戒指(君主)
desc	$4551	세공된 영웅의 수령 반지	精緻的水靈戒指(英雄)
desc	$4552	세공된 남작의 수령 반지	精緻的水靈戒指(男爵)
desc	$4553	세공된 백작의 수령 반지	精緻的水靈戒指(伯爵)
desc	$4554	세공된 공작의 수령 반지	精緻的水靈戒指(公爵)
desc	$4555	남작의 지령 반지	土靈戒指(男爵)
desc	$4556	백작의 지령 반지	土靈戒指(伯爵)
desc	$4557	공작의 지령 반지	土靈戒指(公爵)
desc	$4558	군왕의 지령 반지	土靈戒指(君主)
desc	$4559	세공된 영웅의 지령 반지	精緻的土靈戒指(英雄)
desc	$4560	세공된 남작의 지령 반지	精緻的土靈戒指(男爵)
desc	$4561	세공된 백작의 지령 반지	精緻的土靈戒指(伯爵)
desc	$4562	세공된 공작의 지령 반지	精緻的土靈戒指(公爵)
desc	$4563	남작의 풍령 반지	風靈戒指(男爵)
desc	$4564	백작의 풍령 반지	風靈戒指(伯爵)
desc	$4565	공작의 풍령 반지	風靈戒指(公爵)
desc	$4566	군왕의 풍령 반지	風靈戒指(君主)
desc	$4567	세공된 영웅의 풍령 반지	精緻的風靈戒指(英雄)
desc	$4568	세공된 남작의 풍령 반지	精緻的風靈戒指(男爵)
desc	$4569	세공된 백작의 풍령 반지	精緻的風靈戒指(伯爵)
desc	$4570	세공된 공작의 풍령 반지	精緻的風靈戒指(公爵)
desc	$4571	룸티스	倫提斯
desc	$4572	기르타스의 심장	吉爾塔斯之心
desc	$4573	기르타스의 결정체	吉爾塔斯水晶
desc	$4574	대장장이 아델리오	亞提利歐
desc	$4575	데스나이트의 서	死亡騎士之書
desc	$4576	완성된 라스타바드 역사서	完整的拉斯塔巴德歷史書
desc	$4577	장로수행원 클로렌스	長老隨從•可羅蘭斯
desc	$4578	오크 사냥꾼	妖魔獵人
desc	$4579	가공된 수령의 다이아몬드:1단계	精工的水之鑽
desc	$4580	가공된 수령의 다이아몬드:2단계	精工的品質水之鑽
desc	$4581	가공된 수령의 다이아몬드:3단계	精工的高品質水之鑽
desc	$4582	가공된 수령의 다이아몬드:4단계	精工的極品水之鑽
desc	$4583	가공된 지령의 다이아몬드:1단계	精工的土之鑽
desc	$4584	가공된 지령의 다이아몬드:2단계	精工的品質土之鑽
desc	$4585	가공된 지령의 다이아몬드:3단계	精工的高品質土之鑽
desc	$4586	가공된 지령의 다이아몬드:4단계	精工的極品土之鑽
desc	$4587	가공된 풍령의 다이아몬드:1단계	精工的風之鑽
desc	$4588	가공된 풍령의 다이아몬드:2단계	精工的品質風之鑽
desc	$4589	가공된 풍령의 다이아몬드:3단계	精工的高品質風之鑽
desc	$4590	가공된 풍령의 다이아몬드:4단계	精工的極品風之鑽
desc	$4591	아그니 산티나	阿鴿尼 山梯納
desc	$4592	산티나의 가방	山帝納的袋子
desc	$4593	루돌프의 주머니	麋鹿的袋子
desc	$4594	루돌프의 징표	麋鹿的印記
desc	$4595	루돌프의 마음	麋鹿之心
desc	$4596	루돌프의 뿔조각	麋鹿之角的碎片
desc	$4597	산타의 선물 양말	聖誕老人的禮物襪
desc	$4598	산타의 금화	聖誕老人的金幣
desc	$4599	부관 마르베스	馬魯貝斯
desc	$4600	봉인된 역사서 1장	封印的歷史書第1頁
desc	$4601	봉인된 역사서 2장	封印的歷史書第2頁
desc	$4602	봉인된 역사서 3장	封印的歷史書第3頁
desc	$4603	봉인된 역사서 4장	封印的歷史書第4頁
desc	$4604	봉인된 역사서 5장	封印的歷史書第5頁
desc	$4605	봉인된 역사서 6장	封印的歷史書第6頁
desc	$4606	봉인된 역사서 7장	封印的歷史書第7頁
desc	$4607	봉인된 역사서 8장	封印的歷史書第8頁
desc	$4608	울고 있는 루돌프	在哭的麋鹿
desc	$4609	건강해진 루돌프	健康的麋鹿
desc	$4610	산타클로스	聖誕老人
desc	$4611	라스타바드 역사서 1장	拉斯塔巴德歷史書第1頁
desc	$4612	라스타바드 역사서 2장	拉斯塔巴德歷史書第2頁
desc	$4613	라스타바드 무기제작 비법서	拉斯塔巴德製作武器秘笈
desc	$4614	아타로제	亞塔路帝
desc	$4615	오크 사냥꾼 죽을때 외침!	倒下吧！哈哈哈！
desc	$4616	소환구 조각	召喚球碎片
desc	$4617	소환구 핵	召喚球之核
desc	$4618	1단계 소환구	一階段召喚球
desc	$4619	2단계 소환구	二階段召喚球
desc	$4620	3단계 소환구	三階段召喚球
desc	$4621	4단계 소환구	四階段召喚球
desc	$4622	단테스의 소환구	完整的召喚球
desc	$4623	마네끼네꼬 스카프	招財貓圍巾
desc	$4624	블랙미스릴 용액	黑色米索莉溶液
desc	$4625	그랑카인이시여! 저들에게 끝없는 공포의 안식을 선사하소서!	格蘭肯啊！請賜給他們無盡的恐怖的吧！
desc	$4626	아니야. 아니야! 이렇게 허무하게 쓰러질 라스타바드가 아니야! 으으으악!	不可能！不可能的！拉斯塔巴德不會這麼容易就倒下去的！嗚嗚啊啊啊！
desc	$4627	진명황의 방어구 비법서	真•冥皇製作防具秘笈
desc	$4628	물의 인장	水之印記
desc	$4629	불의 인장	火之印記
desc	$4630	공기의 인장	風之印記
desc	$4631	흙의 인장	土之印記
desc	$4632	물의 통행증	水之通行證
desc	$4633	불의 통행증	火之通行證
desc	$4634	공기의 통행증	風之通行證
desc	$4635	흙의 통행증	土之通行證
desc	$4636	물의 지배자	水之支配者
desc	$4637	불의 지배자	火之支配者
desc	$4638	공기의 지배자	風之支配者
desc	$4639	흙의 지배자	土之支配者
desc	$4640	원소의 지배자	元素之支配者
desc	$4641	차원의 문	次元之門
desc	$4642	울프 비스트테이머	受詛咒的馴獸師
desc	$4643	성지의 유물	聖地遺物
desc	$4644	수행자의 경전	修行者經典
desc	$4645	집정관	執政官
desc	$4646	흔들리는 자	反叛者
desc	$4647	업의 관리자	管理者
desc	$4648	발록의 낙인	炎魔的烙印
desc	$4649	발록의 무거운 낙인	炎魔的沉重烙印
desc	$4650	야히의 낙인	火焰之影的烙印
desc	$4651	야히의 무거운 낙인	火焰之影的沉重烙印
desc	$4652	은밀한 혈거인 조사원	隱藏的深海穴居人
desc	$4653	심해의 숨겨진 미믹	隱藏的深海密密
desc	$4654	숨어있는 반어인	隱藏的半魚人
desc	$4655	마음약한 심해어	隱藏的深海魚
desc	$4656	두다마라 부우	芙鄔都達瑪拉
desc	$4657	노나메의 추천서	諾曼阿吐巴的信
desc	$4658	조사단의 증서:조사단장 아투바 노아	死亡之樹調查書：諾亞阿吐巴
desc	$4659	조사단의 증서:요정지구 두다마라 카메	妖精調查書：卡麥都達瑪拉
desc	$4660	조사단의 증서:인간지구 네루가 바쿠모	人類調查書：巴庫摩那魯加
desc	$4661	조사단의 증서:정령지구 두다마라 부카	精靈調查書：可普都達瑪拉
desc	$4662	조사단의 증서:오크지구 네루가 후우모	妖魔調查書：弧鄔牟那魯加
desc	$4663	혈거인 조사단장	穴居人 調查團長
desc	$4664	두다마라 바우	巴伍都達瑪拉
desc	$4665	오염된 줄기	污濁的樹枝
desc	$4666	오염된 열매	污濁的水果
desc	$4667	오염된 허물	污濁的皮
desc	$4668	오염된 실	污濁的線
desc	$4669	오염된 갈기털	污濁的鬃毛
desc	$4670	오염된 뿌리	污濁的根
desc	$4671	오염된 바람의 정령석	污濁的風之元素石
desc	$4672	오염된 바람의 핵	風核晶
desc	$4673	오염된 물의 정령석	污濁的水元素石
desc	$4674	오염된 물의 핵	水核晶
desc	$4675	오염된 불의 정령석	污濁的火元素石
desc	$4676	오염된 불의 핵	火核晶
desc	$4677	오염된 대지의 정령석	污濁的土元素石
desc	$4678	오염된 대지의 핵	土核晶
desc	$4679	오염된 정령의 숨결	污濁的精靈之心
desc	$4680	오염된 정령의 핵	精靈核晶
desc	$4681	어둠의 정령석	暗元素石
desc	$4682	오염된 어둠의 핵	暗核晶
desc	$4683	순수한 정령석	純淨元素石
desc	$4684	오염된 요정의 날개	污濁的精靈羽翼
desc	$4685	오염된 머리카락	污濁的頭髮
desc	$4686	황금빛 머리카락	污濁的金髮
desc	$4687	스피리드의 뿌리	樹精的根
desc	$4688	스피리드의 껍질	樹精的樹皮
desc	$4689	스피리드의 나뭇잎	樹精的葉子
desc	$4690	스피리드의 나뭇가지	樹精的樹枝
desc	$4691	야히의 대장장이	火焰之影鐵匠
desc	$4692	야히의 보좌관	火焰之影輔佐官
desc	$4693	연구원	研究員
desc	$4694	실험체	敗殘兵
desc	$4695	라스타바드 역사서 3장	拉斯塔巴德歷史書第3頁
desc	$4696	라스타바드 역사서 4장	拉斯塔巴德歷史書第4頁
desc	$4697	라스타바드 역사서 5장	拉斯塔巴德歷史書第5頁
desc	$4698	라스타바드 역사서 6장	拉斯塔巴德歷史書第6頁
desc	$4699	라스타바드 역사서 7장	拉斯塔巴德歷史書第7頁
desc	$4700	라스타바드 역사서 8장	拉斯塔巴德歷史書第8頁
desc	$4701	흠... 이런 방법도 있었나...	嗯... 也有這方法喔...
desc	$4702	이건 어떤 방법을 사용해야 될까...	那這要使用哪種方法呢...
desc	$4703	그렇지! 이걸 응용하면 되겠어!	對了! 應用這個就行了!
desc	$4704	좋아 이건 꼭 기억해 두어야 겠는걸!	好吧這個我一定要記住!
desc	$4705	고대인의 고서	古代的武器強化書
desc	$4706	무기 강화 고서	武器強化 古書
desc	$4707	고대의 무기 강화 고서	古代之 武器強化 古書
desc	$4708	가래떡	年糕條
desc	$4709	떡국용 떡	年糕片
desc	$4710	사골 국물	肉骨湯
desc	$4711	떡국	年糕湯
desc	$4712	기술서 (솔리드 캐리지)	技術書(堅固防護)
desc	$4713	기술서 (카운터 배리어)	技術書(反擊屏障)
desc	$4714	정령의 수정 (소울 오브 프레임)	精靈水晶(烈焰之魂)
desc	$4715	정령의 수정 (어디셔널 파이어)	精靈水晶(能量激發)
desc	$4716	정령의 수정 (아쿠아 프로텍트)	精靈水晶(水之防護)
desc	$4717	정령의 수정 (폴루트 워터)	精靈水晶(污濁之水)
desc	$4718	정령의 수정 (스트라이커 게일)	精靈水晶(精準射擊)
desc	$4719	캬루루루..!!!	卡嚕嚕．．．！
desc	$4720	고블린의 보물상자	哥布林的寶箱
desc	$4721	트롤의 보물상자	多羅的寶箱
desc	$4722	라미아의 보물상자	蛇女的寶箱
desc	$4723	피닉스의 보물상자	不死鳥的寶箱
desc	$4724	물약 바구니	藥水籃子
desc	$4725	EP6 이벤트 보물상자	活動寶箱
desc	$4726	복 주머니	福袋
desc	$4727	굳어버린 장로 수행원	長老隨從
desc	$4728	굳어버린 다크엘프 마법사	黑暗妖精法師
desc	$4729	굳어버린 레서 데몬	小惡魔
desc	$4730	굳어버린 익사한 남성	溺死的人
desc	$4731	리니지 기념 주화	天堂紀念幣
desc	$4732	온 세상이 죽음으로 물들리라! 축복의 나무를 되살리려는 자 누구인가!	全世界都去死吧！
desc	$4733	須曼	須曼
desc	$4734	騎士哈達	騎士哈達
desc	$4735	經驗值支付團	經驗值支付團
desc	$4736	Edoshipe	Edoshipe
desc	$4737	EP6結束證	EP6結束證
desc	$4738	茶杯	茶杯
desc	$4739	龍井茶葉	龍井茶葉
desc	$4740	普洱茶葉	普洱茶葉
desc	$4741	莫莉花茶葉	莫莉花茶葉
desc	$4742	西湖龍井茶	西湖龍井茶
desc	$4743	雲南普洱茶	雲南普洱茶
desc	$4744	蘇州莫莉花茶	蘇州莫莉花茶
desc	$4745	巴倫	巴倫
desc	$4746	卡利斯	卡利斯
desc	$4747	御便當	御便當
desc	$4748	飯糰	飯糰
desc	$4749	三色丸子	三色丸子
desc	$4750	雞肉串燒	雞肉串燒
desc	$4751	烤番薯	烤番薯
desc	$4752	三明治	三明治
desc	$4753	御便當袋子	御便當袋子
desc	$4754	太陽神阿波羅4世	太陽神阿波羅4世
desc	$4755	伊娃的出生地	伊娃的出生地
desc	$4756	伊娃王冠	伊娃王冠
desc	$4757	傑羅	傑羅
desc	$4758	勇氣	勇氣
desc	$4759	芝芝	芝芝
desc	$4760	崁多拉	崁多拉
desc	$4761	卡利奧	卡利奧
desc	$4762	珍珠	珍珠
desc	$4763	黑色風暴	黑色風暴
desc	$4764	凱恩	凱恩
desc	$4765	凱哈特的信	凱哈特的信
desc	$4766	絲莉安	絲莉安
desc	$4767	拉斯塔巴德戒指(鑽石)	拉斯塔巴德戒指(鑽石)
desc	$4768	拉斯塔巴德戒指(金)	拉斯塔巴德戒指(金)
desc	$4769	拉斯塔巴德戒指(銀)	拉斯塔巴德戒指(銀)
desc	$4770	凱哈特	凱哈特
desc	$4771	純潔的血痕之血	純潔的血痕之血
desc	$4772	貝爾頓	貝爾頓
desc	$4773	黑妖	黑妖
desc	$4774	法師	法師
desc	$4775	圖柏	圖柏
desc	$4776	英雄的象徵(守護)	英雄的象徵(守護)
desc	$4777	英雄的象徵(懲罰)	英雄的象徵(懲罰)
desc	$4778	英雄的象徵(亞丁)	英雄的象徵(亞丁)
desc	$4779	亞丁聯合軍補給箱	亞丁聯合軍補給箱
desc	$4780	太陽神阿波羅二世	太陽神阿波羅二世
desc	$4781	朱利厄斯	朱利厄斯
desc	$4782	拉美哈勒	拉美哈勒
desc	$4783	凱德夏	凱德夏
desc	$4784	卡洛斯	卡洛斯
desc	$4785	拉斯塔巴德騎士軍團	拉斯塔巴德騎士軍團
desc	$4786	拉斯塔巴德弓箭軍團	拉斯塔巴德弓箭軍團
desc	$4787	拉斯塔巴德暗殺軍團	拉斯塔巴德暗殺軍團
desc	$4788	拉斯塔巴德魔法軍團	拉斯塔巴德魔法軍團
desc	$4789	修德利斯	修德利斯
desc	$4790	受詛咒的黑魔石	受詛咒的黑魔石
desc	$4791	精鍊的黑魔石	精鍊的黑魔石
desc	$4792	品茶的角色	品茶的角色
desc	$4793	腐敗的	腐敗的
desc	$4794	殭屍將軍	殭屍將軍
desc	$4795	殭屍法師	殭屍法師
desc	$4796	殭屍槍兵	殭屍槍兵
desc	$4797	骷髏騎士	骷髏騎士
desc	$4798	黑法師麻雅	黑法師麻雅
desc	$4799	普若亞	普若亞
desc	$4800	卡拉	卡拉
desc	$4801	貪慾的士兵	貪慾的士兵
desc	$4802	貪慾的戰士	貪慾的戰士
desc	$4803	貪慾的弓箭手	貪慾的弓箭手
desc	$4804	貪慾的法師	貪慾的法師
desc	$4805	貪慾的祭司	貪慾的祭司
desc	$4806	警犬	警犬
desc	$4807	伯爵的親衛隊	伯爵的親衛隊
desc	$4808	塔落斯	塔落斯
desc	$4809	漫孟	漫孟
desc	$4810	冥法軍團的寶箱	冥法軍團的寶箱
desc	$4811	冥法軍王的寶箱	冥法軍王的寶箱
desc	$4812	法令軍團的寶箱	法令軍團的寶箱
desc	$4813	法令軍王的寶箱	法令軍王的寶箱
desc	$4814	魔獸軍團的寶箱	魔獸軍團的寶箱
desc	$4815	魔獸軍王的寶箱	魔獸軍王的寶箱
desc	$4816	暗殺軍團的寶箱	暗殺軍團的寶箱
desc	$4817	暗殺軍王的寶箱	暗殺軍王的寶箱
desc	$4818	侍從長 漫孟	侍從長 漫孟
desc	$4819	trick	trick
desc	$4820	傑夫	傑夫
desc	$4821	愛瑪伊	愛瑪伊
desc	$4822	錄武基	錄武基
desc	$4823	迪藹詞	迪藹詞
desc	$4824	古老金幣	古老金幣
desc	$4825	暗鬱的古老商人	暗鬱的古老商人
desc	$4826	做夢的熊娃娃	做夢的熊娃娃
desc	$4827	誘惑的香水	誘惑的香水
desc	$4828	心愛的洋裝	心愛的洋裝
desc	$4829	華麗的戒指	華麗的戒指
desc	$4830	愛瑪伊的心	愛瑪伊的心
desc	$4831	愛瑪伊的肖像畫	愛瑪伊的肖像畫
desc	$4832	塔落斯的紅寶石	塔落斯的紅寶石
desc	$4833	塔落斯的綠寶石	塔落斯的綠寶石
desc	$4834	塔落斯的藍寶石	塔落斯的藍寶石
desc	$4835	塔落斯的鑽石	塔落斯的鑽石
desc	$4836	不起眼的古老項鍊	不起眼的古老項鍊
